"동별","연령별","항목","단위","2024. 4/4","2025. 1/4",
"난곡동","100세 이상","등록외국인","","-","-",
"삼성동","합계","계","","19667","19519",
"삼성동","합계","한국인","","19518","19358",
"삼성동","합계","등록외국인","","149","161",
"삼성동","0~4세","계","","230","219",
"삼성동","0~4세","한국인","","224","214",
"삼성동","0~4세","등록외국인","","6","5",
"삼성동","5~9세","계","","324","309",
"삼성동","5~9세","한국인","","320","303",
"삼성동","5~9세","등록외국인","","4","6",
"삼성동","10~14세","계","","483","486",
"삼성동","10~14세","한국인","","477","480",
"삼성동","10~14세","등록외국인","","6","6",
"삼성동","15~19세","계","","596","588",
"삼성동","15~19세","한국인","","595","585",
"삼성동","15~19세","등록외국인","","1","3",
"삼성동","20~24세","계","","835","802",
"삼성동","20~24세","한국인","","819","792",
"삼성동","20~24세","등록외국인","","16","10",
"삼성동","25~29세","계","","1148","1129",
"삼성동","25~29세","한국인","","1132","1107",
"삼성동","25~29세","등록외국인","","16","22",
"삼성동","30~34세","계","","1166","1139",
"삼성동","30~34세","한국인","","1155","1130",
"삼성동","30~34세","등록외국인","","11","9",
"삼성동","35~39세","계","","1006","1010",
"삼성동","35~39세","한국인","","996","998",
"삼성동","35~39세","등록외국인","","10","12",
"삼성동","40~44세","계","","1131","1108",
"삼성동","40~44세","한국인","","1113","1088",
"삼성동","40~44세","등록외국인","","18","20",
"삼성동","45~49세","계","","1229","1206",
"삼성동","45~49세","한국인","","1217","1192",
"삼성동","45~49세","등록외국인","","12","14",
"삼성동","50~54세","계","","1759","1727",
"삼성동","50~54세","한국인","","1747","1715",
"삼성동","50~54세","등록외국인","","12","12",
"삼성동","55~59세","계","","1824","1815",
"삼성동","55~59세","한국인","","1808","1800",
"삼성동","55~59세","등록외국인","","16","15",
"삼성동","60~64세","계","","1965","1934",
"삼성동","60~64세","한국인","","1954","1918",
"삼성동","60~64세","등록외국인","","11","16",
"삼성동","65~69세","계","","2009","1974",
"삼성동","65~69세","한국인","","2002","1966",
"삼성동","65~69세","등록외국인","","7","8",
"삼성동","70~74세","계","","1368","1437",
"삼성동","70~74세","한국인","","1366","1435",
"삼성동","70~74세","등록외국인","","2","2",
"삼성동","75~79세","계","","1184","1216",
"삼성동","75~79세","한국인","","1183","1215",
"삼성동","75~79세","등록외국인","","1","1",
"삼성동","80~84세","계","","830","814",
"삼성동","80~84세","한국인","","830","814",
"삼성동","80~84세","등록외국인","","-","-",
"삼성동","85~89세","계","","414","429",
"삼성동","85~89세","한국인","","414","429",
"삼성동","85~89세","등록외국인","","-","-",
"삼성동","90~94세","계","","133","141",
"삼성동","90~94세","한국인","","133","141",
"삼성동","90~94세","등록외국인","","-","-",
"삼성동","95~99세","계","","31","33",
"삼성동","95~99세","한국인","","31","33",
"삼성동","95~99세","등록외국인","","-","-",
"삼성동","100세 이상","계","","2","3",
"삼성동","100세 이상","한국인","","2","3",
"삼성동","100세 이상","등록외국인","","-","-",
"미성동","합계","계","","29499","29324",
"미성동","합계","한국인","","28924","28749",
"미성동","합계","등록외국인","","575","575",
"미성동","0~4세","계","","439","412",
"미성동","0~4세","한국인","","432","406",
"미성동","0~4세","등록외국인","","7","6",
"미성동","5~9세","계","","735","714",
"미성동","5~9세","한국인","","721","702",
"미성동","5~9세","등록외국인","","14","12",
"미성동","10~14세","계","","939","912",
"미성동","10~14세","한국인","","927","901",
"미성동","10~14세","등록외국인","","12","11",
"미성동","15~19세","계","","1049","1056",
"미성동","15~19세","한국인","","1031","1040",
"미성동","15~19세","등록외국인","","18","16",
"미성동","20~24세","계","","1599","1532",
"미성동","20~24세","한국인","","1567","1500",
"미성동","20~24세","등록외국인","","32","32",
"미성동","25~29세","계","","2578","2519",
"미성동","25~29세","한국인","","2500","2452",
"미성동","25~29세","등록외국인","","78","67",
"미성동","30~34세","계","","2447","2465",
"미성동","30~34세","한국인","","2400","2408",
"미성동","30~34세","등록외국인","","47","57",
"미성동","35~39세","계","","1812","1786",
"미성동","35~39세","한국인","","1758","1740",
"미성동","35~39세","등록외국인","","54","46",
"미성동","40~44세","계","","1917","1874",
"미성동","40~44세","한국인","","1873","1829",
"미성동","40~44세","등록외국인","","44","45",
"미성동","45~49세","계","","1991","1992",
"미성동","45~49세","한국인","","1943","1951",
"미성동","45~49세","등록외국인","","48","41",
"미성동","50~54세","계","","2481","2461",
"미성동","50~54세","한국인","","2423","2408",
"미성동","50~54세","등록외국인","","58","53",
"미성동","55~59세","계","","2383","2374",
"미성동","55~59세","한국인","","2304","2295",
"미성동","55~59세","등록외국인","","79","79",
"미성동","60~64세","계","","2488","2465",
"미성동","60~64세","한국인","","2434","2399",
"미성동","60~64세","등록외국인","","54","66",
"미성동","65~69세","계","","2339","2344",
"미성동","65~69세","한국인","","2319","2317",
"미성동","65~69세","등록외국인","","20","27",
"미성동","70~74세","계","","1710","1756",
"미성동","70~74세","한국인","","1704","1744",
"미성동","70~74세","등록외국인","","6","12",
"미성동","75~79세","계","","1280","1310",
"미성동","75~79세","한국인","","1279","1308",
"미성동","75~79세","등록외국인","","1","2",
"미성동","80~84세","계","","820","844",
"미성동","80~84세","한국인","","818","843",
"미성동","80~84세","등록외국인","","2","1",
"미성동","85~89세","계","","369","379",
"미성동","85~89세","한국인","","369","378",
"미성동","85~89세","등록외국인","","-","1",
"미성동","90~94세","계","","96","102",
"미성동","90~94세","한국인","","95","101",
"미성동","90~94세","등록외국인","","1","1",
"미성동","95~99세","계","","25","24",
"미성동","95~99세","한국인","","25","24",
"미성동","95~99세","등록외국인","","-","-",
"미성동","100세 이상","계","","2","3",
"미성동","100세 이상","한국인","","2","3",
"미성동","100세 이상","등록외국인","","-","-",
"서초1동","합계","계","","20408","20378",
"서초1동","합계","한국인","","20178","20148",
"서초1동","합계","등록외국인","","230","230",
"서초1동","0~4세","계","","441","417",
"서초1동","0~4세","한국인","","441","416",
"서초1동","0~4세","등록외국인","","-","1",
"서초1동","5~9세","계","","615","595",
"서초1동","5~9세","한국인","","615","595",
"서초1동","5~9세","등록외국인","","-","-",
"서초1동","10~14세","계","","879","870",
"서초1동","10~14세","한국인","","877","867",
"서초1동","10~14세","등록외국인","","2","3",
"서초1동","15~19세","계","","934","932",
"서초1동","15~19세","한국인","","929","931",
"서초1동","15~19세","등록외국인","","5","1",
"서초1동","20~24세","계","","1159","1136",
"서초1동","20~24세","한국인","","1122","1109",
"서초1동","20~24세","등록외국인","","37","27",
"서초1동","25~29세","계","","1564","1579",
"서초1동","25~29세","한국인","","1511","1525",
"서초1동","25~29세","등록외국인","","53","54",
"서초1동","30~34세","계","","1788","1818",
"서초1동","30~34세","한국인","","1748","1776",
"서초1동","30~34세","등록외국인","","40","42",
"서초1동","35~39세","계","","1552","1513",
"서초1동","35~39세","한국인","","1525","1484",
"서초1동","35~39세","등록외국인","","27","29",
"서초1동","40~44세","계","","1793","1750",
"서초1동","40~44세","한국인","","1769","1729",
"서초1동","40~44세","등록외국인","","24","21",
"서초1동","45~49세","계","","1706","1717",
"서초1동","45~49세","한국인","","1695","1699",
"서초1동","45~49세","등록외국인","","11","18",
"서초1동","50~54세","계","","1856","1838",
"서초1동","50~54세","한국인","","1844","1824",
"서초1동","50~54세","등록외국인","","12","14",
"서초1동","55~59세","계","","1430","1469",
"서초1동","55~59세","한국인","","1421","1461",
"서초1동","55~59세","등록외국인","","9","8",
"서초1동","60~64세","계","","1249","1262",
"서초1동","60~64세","한국인","","1243","1255",
"서초1동","60~64세","등록외국인","","6","7",
"서초1동","65~69세","계","","1171","1157",
"서초1동","65~69세","한국인","","1171","1156",
"서초1동","65~69세","등록외국인","","-","1",
"서초1동","70~74세","계","","862","888",
"서초1동","70~74세","한국인","","861","887",
"서초1동","70~74세","등록외국인","","1","1",
"서초1동","75~79세","계","","679","673",
"서초1동","75~79세","한국인","","679","673",
"서초1동","75~79세","등록외국인","","-","-",
"서초1동","80~84세","계","","403","428",
"서초1동","80~84세","한국인","","400","425",
"서초1동","80~84세","등록외국인","","3","3",
"서초1동","85~89세","계","","214","217",
"서초1동","85~89세","한국인","","214","217",
"서초1동","85~89세","등록외국인","","-","-",
"서초1동","90~94세","계","","84","91",
"서초1동","90~94세","한국인","","84","91",
"서초1동","90~94세","등록외국인","","-","-",
"서초1동","95~99세","계","","26","24",
"서초1동","95~99세","한국인","","26","24",
"서초1동","95~99세","등록외국인","","-","-",
"서초1동","100세 이상","계","","3","4",
"서초1동","100세 이상","한국인","","3","4",
"서초1동","100세 이상","등록외국인","","-","-",
"서초2동","합계","계","","25129","25152",
"서초2동","합계","한국인","","24702","24739",
"서초2동","합계","등록외국인","","427","413",
"서초2동","0~4세","계","","815","822",
"서초2동","0~4세","한국인","","805","811",
"서초2동","0~4세","등록외국인","","10","11",
"서초2동","5~9세","계","","1140","1110",
"서초2동","5~9세","한국인","","1136","1108",
"서초2동","5~9세","등록외국인","","4","2",
"서초2동","10~14세","계","","1249","1244",
"서초2동","10~14세","한국인","","1242","1237",
"서초2동","10~14세","등록외국인","","7","7",
"서초2동","15~19세","계","","1097","1107",
"서초2동","15~19세","한국인","","1088","1102",
"서초2동","15~19세","등록외국인","","9","5",
"서초2동","20~24세","계","","1189","1186",
"서초2동","20~24세","한국인","","1156","1156",
"서초2동","20~24세","등록외국인","","33","30",
"서초2동","25~29세","계","","2177","2168",
